Country,year,month,tourism_index,state,event,latitude,longitude
China,2021,5,85,Beijing,Holiday Tourism,39.9042,116.4074
China,2021,6,78,Beijing,Early Summer,39.9042,116.4074
China,2021,7,88,Beijing,Summer Travel,39.9042,116.4074
China,2021,8,90,Beijing,Peak Season,39.9042,116.4074
China,2021,9,82,Beijing,Autumn Travel,39.9042,116.4074
China,2022,1,55,Beijing,Winter Tourism,39.9042,116.4074
China,2022,10,98,Beijing,Golden Week,39.9042,116.4074
China,2022,11,85,Beijing,Cultural Tourism,39.9042,116.4074
China,2022,12,80,Beijing,Year End Travel,39.9042,116.4074
China,2022,2,75,Beijing,Spring Festival,39.9042,116.4074
China,2022,3,70,Beijing,Spring Travel,39.9042,116.4074
China,2022,4,80,Beijing,Cherry Blossom,39.9042,116.4074
China,2022,5,85,Beijing,Holiday Tourism,39.9042,116.4074
China,2022,6,78,Beijing,Early Summer,39.9042,116.4074
China,2022,7,88,Beijing,Summer Travel,39.9042,116.4074
China,2022,8,90,Beijing,Peak Season,39.9042,116.4074
China,2022,9,82,Beijing,Autumn Travel,39.9042,116.4074
China,2023,1,55,Beijing,Winter Tourism,39.9042,116.4074
China,2023,10,98,Beijing,Golden Week,39.9042,116.4074
China,2023,11,85,Beijing,Cultural Tourism,39.9042,116.4074
China,2023,12,80,Beijing,Year End Travel,39.9042,116.4074
China,2023,2,75,Beijing,Spring Festival,39.9042,116.4074
China,2023,3,70,Beijing,Spring Travel,39.9042,116.4074
China,2023,4,80,Beijing,Cherry Blossom,39.9042,116.4074
China,2023,5,85,Beijing,Holiday Tourism,39.9042,116.4074
China,2023,6,78,Beijing,Early Summer,39.9042,116.4074
China,2023,7,88,Beijing,Summer Travel,39.9042,116.4074
China,2023,8,90,Beijing,Peak Season,39.9042,116.4074
China,2023,9,82,Beijing,Autumn Travel,39.9042,116.4074
China,2019,1,58,Guangdong,Winter Tourism,23.1291,113.2644
China,2019,10,98,Guangdong,Golden Week,23.1291,113.2644
China,2019,11,90,Guangdong,Cultural Events,23.1291,113.2644
China,2019,12,85,Guangdong,Year End Peak,23.1291,113.2644
China,2019,2,80,Guangdong,Spring Festival,23.1291,113.2644
China,2019,3,78,Guangdong,Spring Travel,23.1291,113.2644
China,2019,4,85,Guangdong,Flower Season,23.1291,113.2644
China,2019,5,90,Guangdong,Holiday Tourism,23.1291,113.2644
China,2019,6,85,Guangdong,Early Summer,23.1291,113.2644
China,2019,7,92,Guangdong,Summer Peak,23.1291,113.2644
China,2019,8,95,Guangdong,City Tourism,23.1291,113.2644
China,2019,9,88,Guangdong,Autumn Travel,23.1291,113.2644
China,2020,1,58,Guangdong,Winter Tourism,23.1291,113.2644
China,2020,10,98,Guangdong,Golden Week,23.1291,113.2644
China,2020,11,90,Guangdong,Cultural Events,23.1291,113.2644
China,2020,12,85,Guangdong,Year End Peak,23.1291,113.2644
China,2020,2,80,Guangdong,Spring Festival,23.1291,113.2644
China,2020,3,78,Guangdong,Spring Travel,23.1291,113.2644
China,2020,4,85,Guangdong,Flower Season,23.1291,113.2644
China,2020,5,90,Guangdong,Holiday Tourism,23.1291,113.2644
China,2020,6,85,Guangdong,Early Summer,23.1291,113.2644
China,2020,7,92,Guangdong,Summer Peak,23.1291,113.2644
China,2020,8,95,Guangdong,City Tourism,23.1291,113.2644
China,2020,9,88,Guangdong,Autumn Travel,23.1291,113.2644
China,2021,1,58,Guangdong,Winter Tourism,23.1291,113.2644
China,2021,10,98,Guangdong,Golden Week,23.1291,113.2644
China,2021,11,90,Guangdong,Cultural Events,23.1291,113.2644
China,2021,12,85,Guangdong,Year End Peak,23.1291,113.2644
China,2021,2,80,Guangdong,Spring Festival,23.1291,113.2644
China,2021,3,78,Guangdong,Spring Travel,23.1291,113.2644
China,2021,4,85,Guangdong,Flower Season,23.1291,113.2644
China,2021,5,90,Guangdong,Holiday Tourism,23.1291,113.2644
China,2021,6,85,Guangdong,Early Summer,23.1291,113.2644
China,2021,7,92,Guangdong,Summer Peak,23.1291,113.2644
China,2021,8,95,Guangdong,City Tourism,23.1291,113.2644
China,2021,9,88,Guangdong,Autumn Travel,23.1291,113.2644
China,2022,1,58,Guangdong,Winter Tourism,23.1291,113.2644
China,2022,10,98,Guangdong,Golden Week,23.1291,113.2644
China,2022,11,90,Guangdong,Cultural Events,23.1291,113.2644
China,2022,12,85,Guangdong,Year End Peak,23.1291,113.2644
China,2022,2,80,Guangdong,Spring Festival,23.1291,113.2644
China,2022,3,78,Guangdong,Spring Travel,23.1291,113.2644
China,2022,4,85,Guangdong,Flower Season,23.1291,113.2644
China,2022,5,90,Guangdong,Holiday Tourism,23.1291,113.2644
China,2022,6,85,Guangdong,Early Summer,23.1291,113.2644
China,2022,7,92,Guangdong,Summer Peak,23.1291,113.2644
China,2022,8,95,Guangdong,City Tourism,23.1291,113.2644
China,2022,9,88,Guangdong,Autumn Travel,23.1291,113.2644
China,2023,1,58,Guangdong,Winter Tourism,23.1291,113.2644
China,2023,10,98,Guangdong,Golden Week,23.1291,113.2644
China,2023,11,90,Guangdong,Cultural Events,23.1291,113.2644
China,2023,12,85,Guangdong,Year End Peak,23.1291,113.2644
China,2023,2,80,Guangdong,Spring Festival,23.1291,113.2644
China,2023,3,78,Guangdong,Spring Travel,23.1291,113.2644
China,2023,4,85,Guangdong,Flower Season,23.1291,113.2644
China,2023,5,90,Guangdong,Holiday Tourism,23.1291,113.2644
China,2023,6,85,Guangdong,Early Summer,23.1291,113.2644
China,2023,7,92,Guangdong,Summer Peak,23.1291,113.2644
China,2023,8,95,Guangdong,City Tourism,23.1291,113.2644
China,2023,9,88,Guangdong,Autumn Travel,23.1291,113.2644
China,2019,1,54,Hebei,Winter Tourism,38.0428,114.5149
China,2019,10,96,Hebei,Golden Week,38.0428,114.5149
China,2019,11,85,Hebei,Cultural Tourism,38.0428,114.5149
China,2019,12,80,Hebei,Winter Travel,38.0428,114.5149
China,2019,2,76,Hebei,Spring Festival,38.0428,114.5149
China,2019,3,74,Hebei,Spring Travel,38.0428,114.5149
China,2019,4,82,Hebei,Nature Tourism,38.0428,114.5149
China,2019,5,86,Hebei,Holiday Tourism,38.0428,114.5149
China,2019,6,78,Hebei,Early Summer,38.0428,114.5149
China,2019,7,88,Hebei,Summer Travel,38.0428,114.5149
China,2019,8,90,Hebei,Peak Season,38.0428,114.5149
China,2019,9,82,Hebei,Autumn Travel,38.0428,114.5149
China,2020,1,54,Hebei,Winter Tourism,38.0428,114.5149
China,2020,10,96,Hebei,Golden Week,38.0428,114.5149
China,2020,11,85,Hebei,Cultural Tourism,38.0428,114.5149
China,2020,12,80,Hebei,Winter Travel,38.0428,114.5149
China,2020,2,76,Hebei,Spring Festival,38.0428,114.5149
China,2020,3,74,Hebei,Spring Travel,38.0428,114.5149
China,2020,4,82,Hebei,Nature Tourism,38.0428,114.5149
China,2020,5,86,Hebei,Holiday Tourism,38.0428,114.5149
China,2020,6,78,Hebei,Early Summer,38.0428,114.5149
China,2020,7,88,Hebei,Summer Travel,38.0428,114.5149
China,2020,8,90,Hebei,Peak Season,38.0428,114.5149
China,2020,9,82,Hebei,Autumn Travel,38.0428,114.5149
China,2021,1,54,Hebei,Winter Tourism,38.0428,114.5149
China,2021,10,96,Hebei,Golden Week,38.0428,114.5149
China,2021,11,85,Hebei,Cultural Tourism,38.0428,114.5149
China,2021,12,80,Hebei,Winter Travel,38.0428,114.5149
China,2021,2,76,Hebei,Spring Festival,38.0428,114.5149
China,2021,3,74,Hebei,Spring Travel,38.0428,114.5149
China,2021,4,82,Hebei,Nature Tourism,38.0428,114.5149
China,2021,5,86,Hebei,Holiday Tourism,38.0428,114.5149
China,2021,6,78,Hebei,Early Summer,38.0428,114.5149
China,2021,7,88,Hebei,Summer Travel,38.0428,114.5149
China,2021,8,90,Hebei,Peak Season,38.0428,114.5149
China,2021,9,82,Hebei,Autumn Travel,38.0428,114.5149
China,2022,1,54,Hebei,Winter Tourism,38.0428,114.5149
China,2022,10,96,Hebei,Golden Week,38.0428,114.5149
China,2022,11,85,Hebei,Cultural Tourism,38.0428,114.5149
China,2022,12,80,Hebei,Winter Travel,38.0428,114.5149
China,2022,2,76,Hebei,Spring Festival,38.0428,114.5149
China,2022,3,74,Hebei,Spring Travel,38.0428,114.5149
China,2022,4,82,Hebei,Nature Tourism,38.0428,114.5149
China,2022,5,86,Hebei,Holiday Tourism,38.0428,114.5149
China,2022,6,78,Hebei,Early Summer,38.0428,114.5149
China,2022,7,88,Hebei,Summer Travel,38.0428,114.5149
China,2022,8,90,Hebei,Peak Season,38.0428,114.5149
China,2022,9,82,Hebei,Autumn Travel,38.0428,114.5149
China,2023,1,54,Hebei,Winter Tourism,38.0428,114.5149
China,2023,10,96,Hebei,Golden Week,38.0428,114.5149
China,2023,11,85,Hebei,Cultural Tourism,38.0428,114.5149
China,2023,12,80,Hebei,Winter Travel,38.0428,114.5149
China,2023,2,76,Hebei,Spring Festival,38.0428,114.5149
China,2023,3,74,Hebei,Spring Travel,38.0428,114.5149
China,2023,4,82,Hebei,Nature Tourism,38.0428,114.5149
China,2023,5,86,Hebei,Holiday Tourism,38.0428,114.5149
China,2023,6,78,Hebei,Early Summer,38.0428,114.5149
China,2023,7,88,Hebei,Summer Travel,38.0428,114.5149
China,2023,8,90,Hebei,Peak Season,38.0428,114.5149
China,2023,9,82,Hebei,Autumn Travel,38.0428,114.5149
China,2019,1,50,Henan,Winter Tourism,34.7466,113.6254
China,2019,10,95,Henan,Golden Week,34.7466,113.6254
China,2019,11,82,Henan,Cultural Tourism,34.7466,113.6254
China,2019,12,78,Henan,Year End Travel,34.7466,113.6254
China,2019,2,72,Henan,Spring Festival,34.7466,113.6254
China,2019,3,70,Henan,Spring Travel,34.7466,113.6254
China,2019,4,78,Henan,Cultural Tourism,34.7466,113.6254
China,2019,5,82,Henan,Holiday Tourism,34.7466,113.6254
China,2019,6,75,Henan,Early Summer,34.7466,113.6254
China,2019,7,85,Henan,Summer Travel,34.7466,113.6254
China,2019,8,88,Henan,Peak Season,34.7466,113.6254
China,2019,9,80,Henan,Autumn Travel,34.7466,113.6254
China,2020,1,50,Henan,Winter Tourism,34.7466,113.6254
China,2020,10,95,Henan,Golden Week,34.7466,113.6254
China,2020,11,82,Henan,Cultural Tourism,34.7466,113.6254
China,2020,12,78,Henan,Year End Travel,34.7466,113.6254
China,2020,2,72,Henan,Spring Festival,34.7466,113.6254
China,2020,3,70,Henan,Spring Travel,34.7466,113.6254
China,2020,4,78,Henan,Cultural Tourism,34.7466,113.6254
China,2020,5,82,Henan,Holiday Tourism,34.7466,113.6254
China,2020,6,75,Henan,Early Summer,34.7466,113.6254
China,2020,7,85,Henan,Summer Travel,34.7466,113.6254
China,2020,8,88,Henan,Peak Season,34.7466,113.6254
China,2020,9,80,Henan,Autumn Travel,34.7466,113.6254
China,2021,1,50,Henan,Winter Tourism,34.7466,113.6254
China,2021,10,95,Henan,Golden Week,34.7466,113.6254
China,2021,11,82,Henan,Cultural Tourism,34.7466,113.6254
China,2021,12,78,Henan,Year End Travel,34.7466,113.6254
China,2021,2,72,Henan,Spring Festival,34.7466,113.6254
China,2021,3,70,Henan,Spring Travel,34.7466,113.6254
China,2021,4,78,Henan,Cultural Tourism,34.7466,113.6254
China,2021,5,82,Henan,Holiday Tourism,34.7466,113.6254
China,2021,6,75,Henan,Early Summer,34.7466,113.6254
China,2021,7,85,Henan,Summer Travel,34.7466,113.6254
China,2021,8,88,Henan,Peak Season,34.7466,113.6254
China,2021,9,80,Henan,Autumn Travel,34.7466,113.6254
China,2022,1,50,Henan,Winter Tourism,34.7466,113.6254
China,2022,10,95,Henan,Golden Week,34.7466,113.6254
China,2022,11,82,Henan,Cultural Tourism,34.7466,113.6254
China,2022,12,78,Henan,Year End Travel,34.7466,113.6254
China,2022,2,72,Henan,Spring Festival,34.7466,113.6254
China,2022,3,70,Henan,Spring Travel,34.7466,113.6254
China,2022,4,78,Henan,Cultural Tourism,34.7466,113.6254
China,2022,5,82,Henan,Holiday Tourism,34.7466,113.6254
China,2022,6,75,Henan,Early Summer,34.7466,113.6254
China,2022,7,85,Henan,Summer Travel,34.7466,113.6254
China,2022,8,88,Henan,Peak Season,34.7466,113.6254
China,2022,9,80,Henan,Autumn Travel,34.7466,113.6254
China,2023,1,50,Henan,Winter Tourism,34.7466,113.6254
China,2023,10,95,Henan,Golden Week,34.7466,113.6254
China,2023,11,82,Henan,Cultural Tourism,34.7466,113.6254
China,2023,12,78,Henan,Year End Travel,34.7466,113.6254
China,2023,2,72,Henan,Spring Festival,34.7466,113.6254
China,2023,3,70,Henan,Spring Travel,34.7466,113.6254
China,2023,4,78,Henan,Cultural Tourism,34.7466,113.6254
China,2023,5,82,Henan,Holiday Tourism,34.7466,113.6254
China,2023,6,75,Henan,Early Summer,34.7466,113.6254
China,2023,7,85,Henan,Summer Travel,34.7466,113.6254
China,2023,8,88,Henan,Peak Season,34.7466,113.6254
China,2023,9,80,Henan,Autumn Travel,34.7466,113.6254
China,2019,1,53,Hubei,Winter Tourism,30.5844,114.2986
China,2019,10,96,Hubei,Golden Week,30.5844,114.2986
China,2019,11,85,Hubei,Cultural Tourism,30.5844,114.2986
China,2019,12,80,Hubei,Winter Travel,30.5844,114.2986
China,2019,2,75,Hubei,Spring Festival,30.5844,114.2986
China,2019,3,72,Hubei,Spring Travel,30.5844,114.2986
China,2019,4,80,Hubei,Nature Tourism,30.5844,114.2986
China,2019,5,85,Hubei,Holiday Tourism,30.5844,114.2986
China,2019,6,78,Hubei,Early Summer,30.5844,114.2986
China,2019,7,88,Hubei,Summer Travel,30.5844,114.2986
China,2019,8,90,Hubei,Peak Season,30.5844,114.2986
China,2019,9,82,Hubei,Autumn Travel,30.5844,114.2986
China,2020,1,53,Hubei,Winter Tourism,30.5844,114.2986
China,2020,10,96,Hubei,Golden Week,30.5844,114.2986
China,2020,11,85,Hubei,Cultural Tourism,30.5844,114.2986
China,2020,12,80,Hubei,Winter Travel,30.5844,114.2986
China,2020,2,75,Hubei,Spring Festival,30.5844,114.2986
China,2020,3,72,Hubei,Spring Travel,30.5844,114.2986
China,2020,4,80,Hubei,Nature Tourism,30.5844,114.2986
China,2020,5,85,Hubei,Holiday Tourism,30.5844,114.2986
China,2020,6,78,Hubei,Early Summer,30.5844,114.2986
China,2020,7,88,Hubei,Summer Travel,30.5844,114.2986
China,2020,8,90,Hubei,Peak Season,30.5844,114.2986
China,2020,9,82,Hubei,Autumn Travel,30.5844,114.2986
China,2021,1,53,Hubei,Winter Tourism,30.5844,114.2986
China,2021,10,96,Hubei,Golden Week,30.5844,114.2986
China,2021,11,85,Hubei,Cultural Tourism,30.5844,114.2986
China,2021,12,80,Hubei,Winter Travel,30.5844,114.2986
China,2021,2,75,Hubei,Spring Festival,30.5844,114.2986
China,2021,3,72,Hubei,Spring Travel,30.5844,114.2986
China,2021,4,80,Hubei,Nature Tourism,30.5844,114.2986
China,2021,5,85,Hubei,Holiday Tourism,30.5844,114.2986
China,2021,6,78,Hubei,Early Summer,30.5844,114.2986
China,2021,7,88,Hubei,Summer Travel,30.5844,114.2986
China,2021,8,90,Hubei,Peak Season,30.5844,114.2986
China,2021,9,82,Hubei,Autumn Travel,30.5844,114.2986
China,2022,1,53,Hubei,Winter Tourism,30.5844,114.2986
China,2022,10,96,Hubei,Golden Week,30.5844,114.2986
China,2022,11,85,Hubei,Cultural Tourism,30.5844,114.2986
China,2022,12,80,Hubei,Winter Travel,30.5844,114.2986
China,2022,2,75,Hubei,Spring Festival,30.5844,114.2986
China,2022,3,72,Hubei,Spring Travel,30.5844,114.2986
China,2022,4,80,Hubei,Nature Tourism,30.5844,114.2986
China,2022,5,85,Hubei,Holiday Tourism,30.5844,114.2986
China,2022,6,78,Hubei,Early Summer,30.5844,114.2986
China,2022,7,88,Hubei,Summer Travel,30.5844,114.2986
China,2022,8,90,Hubei,Peak Season,30.5844,114.2986
China,2022,9,82,Hubei,Autumn Travel,30.5844,114.2986
China,2023,1,53,Hubei,Winter Tourism,30.5844,114.2986
China,2023,10,96,Hubei,Golden Week,30.5844,114.2986
China,2023,11,85,Hubei,Cultural Tourism,30.5844,114.2986
China,2023,12,80,Hubei,Winter Travel,30.5844,114.2986
China,2023,2,75,Hubei,Spring Festival,30.5844,114.2986
China,2023,3,72,Hubei,Spring Travel,30.5844,114.2986
China,2023,4,80,Hubei,Nature Tourism,30.5844,114.2986
China,2023,5,85,Hubei,Holiday Tourism,30.5844,114.2986
China,2023,6,78,Hubei,Early Summer,30.5844,114.2986
China,2023,7,88,Hubei,Summer Travel,30.5844,114.2986
China,2023,8,90,Hubei,Peak Season,30.5844,114.2986
China,2023,9,82,Hubei,Autumn Travel,30.5844,114.2986
China,2019,1,52,Hunan,Winter Tourism,28.1124,112.9838
China,2019,10,96,Hunan,Golden Week,28.1124,112.9838
China,2019,11,85,Hunan,Cultural Tourism,28.1124,112.9838
China,2019,12,80,Hunan,Winter Travel,28.1124,112.9838
China,2019,2,75,Hunan,Spring Festival,28.1124,112.9838
China,2019,3,72,Hunan,Spring Travel,28.1124,112.9838
China,2019,4,80,Hunan,Nature Tourism,28.1124,112.9838
China,2019,5,85,Hunan,Holiday Tourism,28.1124,112.9838
China,2019,6,78,Hunan,Early Summer,28.1124,112.9838
China,2019,7,88,Hunan,Summer Travel,28.1124,112.9838
China,2019,8,90,Hunan,Peak Season,28.1124,112.9838
China,2019,9,82,Hunan,Autumn Travel,28.1124,112.9838
China,2020,1,52,Hunan,Winter Tourism,28.1124,112.9838
China,2020,10,96,Hunan,Golden Week,28.1124,112.9838
China,2020,11,85,Hunan,Cultural Tourism,28.1124,112.9838
China,2020,12,80,Hunan,Winter Travel,28.1124,112.9838
China,2020,2,75,Hunan,Spring Festival,28.1124,112.9838
China,2020,3,72,Hunan,Spring Travel,28.1124,112.9838
China,2020,4,80,Hunan,Nature Tourism,28.1124,112.9838
China,2020,5,85,Hunan,Holiday Tourism,28.1124,112.9838
China,2020,6,78,Hunan,Early Summer,28.1124,112.9838
China,2020,7,88,Hunan,Summer Travel,28.1124,112.9838
China,2020,8,90,Hunan,Peak Season,28.1124,112.9838
China,2020,9,82,Hunan,Autumn Travel,28.1124,112.9838
China,2021,1,52,Hunan,Winter Tourism,28.1124,112.9838
China,2021,10,96,Hunan,Golden Week,28.1124,112.9838
China,2021,11,85,Hunan,Cultural Tourism,28.1124,112.9838
China,2021,12,80,Hunan,Winter Travel,28.1124,112.9838
China,2021,2,75,Hunan,Spring Festival,28.1124,112.9838
China,2021,3,72,Hunan,Spring Travel,28.1124,112.9838
China,2021,4,80,Hunan,Nature Tourism,28.1124,112.9838
China,2021,5,85,Hunan,Holiday Tourism,28.1124,112.9838
China,2021,6,78,Hunan,Early Summer,28.1124,112.9838
China,2021,7,88,Hunan,Summer Travel,28.1124,112.9838
China,2021,8,90,Hunan,Peak Season,28.1124,112.9838
China,2021,9,82,Hunan,Autumn Travel,28.1124,112.9838
China,2022,1,52,Hunan,Winter Tourism,28.1124,112.9838
China,2022,10,96,Hunan,Golden Week,28.1124,112.9838
China,2022,11,85,Hunan,Cultural Tourism,28.1124,112.9838
China,2022,12,80,Hunan,Winter Travel,28.1124,112.9838
China,2022,2,75,Hunan,Spring Festival,28.1124,112.9838
China,2022,3,72,Hunan,Spring Travel,28.1124,112.9838
China,2022,4,80,Hunan,Nature Tourism,28.1124,112.9838
China,2022,5,85,Hunan,Holiday Tourism,28.1124,112.9838
China,2022,6,78,Hunan,Early Summer,28.1124,112.9838
China,2022,7,88,Hunan,Summer Travel,28.1124,112.9838
China,2022,8,90,Hunan,Peak Season,28.1124,112.9838
China,2022,9,82,Hunan,Autumn Travel,28.1124,112.9838
China,2023,1,52,Hunan,Winter Tourism,28.1124,112.9838
China,2023,10,96,Hunan,Golden Week,28.1124,112.9838
China,2023,11,85,Hunan,Cultural Tourism,28.1124,112.9838
China,2023,12,80,Hunan,Winter Travel,28.1124,112.9838
China,2023,2,75,Hunan,Spring Festival,28.1124,112.9838
China,2023,3,72,Hunan,Spring Travel,28.1124,112.9838
China,2023,4,80,Hunan,Nature Tourism,28.1124,112.9838
China,2023,5,85,Hunan,Holiday Tourism,28.1124,112.9838
China,2023,6,78,Hunan,Early Summer,28.1124,112.9838
China,2023,7,88,Hunan,Summer Travel,28.1124,112.9838
China,2023,8,90,Hunan,Peak Season,28.1124,112.9838
China,2023,9,82,Hunan,Autumn Travel,28.1124,112.9838
China,2019,1,57,Jiangsu,Winter Tourism,32.0603,118.7969
China,2019,10,100,Jiangsu,Golden Week,32.0603,118.7969
China,2019,11,88,Jiangsu,Cultural Tourism,32.0603,118.7969
China,2019,12,82,Jiangsu,Year End Travel,32.0603,118.7969
China,2019,2,80,Jiangsu,Spring Festival,32.0603,118.7969
China,2019,3,78,Jiangsu,Spring Travel,32.0603,118.7969
China,2019,4,85,Jiangsu,Flower Season,32.0603,118.7969
China,2019,5,90,Jiangsu,Holiday Tourism,32.0603,118.7969
China,2019,6,82,Jiangsu,Early Summer,32.0603,118.7969
China,2019,7,92,Jiangsu,Summer Peak,32.0603,118.7969
China,2019,8,95,Jiangsu,Peak Season,32.0603,118.7969
China,2019,9,85,Jiangsu,Autumn Travel,32.0603,118.7969
China,2020,1,57,Jiangsu,Winter Tourism,32.0603,118.7969
China,2020,10,100,Jiangsu,Golden Week,32.0603,118.7969
China,2020,11,88,Jiangsu,Cultural Tourism,32.0603,118.7969
China,2020,12,82,Jiangsu,Year End Travel,32.0603,118.7969
China,2020,2,80,Jiangsu,Spring Festival,32.0603,118.7969
China,2020,3,78,Jiangsu,Spring Travel,32.0603,118.7969
China,2020,4,85,Jiangsu,Flower Season,32.0603,118.7969
China,2020,5,90,Jiangsu,Holiday Tourism,32.0603,118.7969
China,2020,6,82,Jiangsu,Early Summer,32.0603,118.7969
China,2020,7,92,Jiangsu,Summer Peak,32.0603,118.7969
China,2020,8,95,Jiangsu,Peak Season,32.0603,118.7969
China,2020,9,85,Jiangsu,Autumn Travel,32.0603,118.7969
