Country,year,month,tourism_index,state,event,latitude,longitude
Japan,2019,9,82,Hiroshima,Autumn Travel,34.3853,132.4553
Japan,2019,10,90,Hiroshima,Autumn Foliage,34.3853,132.4553
Japan,2019,11,92,Hiroshima,Fall Peak,34.3853,132.4553
Japan,2019,12,82,Hiroshima,Year End Travel,34.3853,132.4553
Japan,2019,1,68,Miyagi,Winter Tourism,38.2682,140.8694
Japan,2019,2,70,Miyagi,Winter Travel,38.2682,140.8694
Japan,2019,3,85,Miyagi,Cherry Blossom,38.2682,140.8694
Japan,2019,4,90,Miyagi,Sakura Peak,38.2682,140.8694
Japan,2019,5,92,Miyagi,Golden Week,38.2682,140.8694
Japan,2019,6,78,Miyagi,Early Summer,38.2682,140.8694
Japan,2019,7,85,Miyagi,Summer Travel,38.2682,140.8694
Japan,2019,8,88,Miyagi,Peak Season,38.2682,140.8694
Japan,2019,9,80,Miyagi,Autumn Travel,38.2682,140.8694
Japan,2019,10,88,Miyagi,Autumn Foliage,38.2682,140.8694
Japan,2019,11,90,Miyagi,Fall Peak,38.2682,140.8694
Japan,2019,12,78,Miyagi,Winter Tourism,38.2682,140.8694
Japan,2020,1,75,Tokyo,New Year Tourism,35.6762,139.6503
Japan,2020,2,70,Tokyo,Winter Tourism,35.6762,139.6503
Japan,2020,3,90,Tokyo,Cherry Blossom,35.6762,139.6503
Japan,2020,4,95,Tokyo,Sakura Peak,35.6762,139.6503
Japan,2020,5,98,Tokyo,Golden Week,35.6762,139.6503
Japan,2020,6,80,Tokyo,Early Summer,35.6762,139.6503
Japan,2020,7,88,Tokyo,Summer Festival,35.6762,139.6503
Japan,2020,8,90,Tokyo,Peak Season,35.6762,139.6503
Japan,2020,9,82,Tokyo,Autumn Start,35.6762,139.6503
Japan,2020,10,92,Tokyo,Autumn Foliage,35.6762,139.6503
Japan,2020,11,95,Tokyo,Fall Peak,35.6762,139.6503
Japan,2020,12,85,Tokyo,Year End Travel,35.6762,139.6503
Japan,2020,1,85,Hokkaido,Winter Tourism,43.2203,142.8635
Japan,2020,2,90,Hokkaido,Snow Festival,43.2203,142.8635
Japan,2020,3,80,Hokkaido,Winter Sports,43.2203,142.8635
Japan,2020,4,70,Hokkaido,Spring Start,43.2203,142.8635
Japan,2020,5,75,Hokkaido,Flower Season,43.2203,142.8635
Japan,2020,6,80,Hokkaido,Early Summer,43.2203,142.8635
Japan,2020,7,90,Hokkaido,Summer Tourism,43.2203,142.8635
Japan,2020,8,95,Hokkaido,Peak Season,43.2203,142.8635
Japan,2020,9,85,Hokkaido,Autumn Travel,43.2203,142.8635
Japan,2020,10,90,Hokkaido,Fall Tourism,43.2203,142.8635
Japan,2020,11,80,Hokkaido,Off Season,43.2203,142.8635
Japan,2020,12,88,Hokkaido,Winter Travel,43.2203,142.8635
Japan,2020,1,78,Osaka,New Year Tourism,34.6937,135.5023
Japan,2020,2,72,Osaka,Winter Tourism,34.6937,135.5023
Japan,2020,3,88,Osaka,Cherry Blossom,34.6937,135.5023
Japan,2020,4,92,Osaka,Sakura Peak,34.6937,135.5023
Japan,2020,5,97,Osaka,Golden Week,34.6937,135.5023
Japan,2020,6,80,Osaka,Early Summer,34.6937,135.5023
Japan,2020,7,90,Osaka,Summer Festival,34.6937,135.5023
Japan,2020,8,92,Osaka,Peak Season,34.6937,135.5023
Japan,2020,9,85,Osaka,Autumn Travel,34.6937,135.5023
Japan,2020,10,92,Osaka,Autumn Foliage,34.6937,135.5023
Japan,2020,11,94,Osaka,Fall Peak,34.6937,135.5023
Japan,2020,12,85,Osaka,Year End Travel,34.6937,135.5023
Japan,2020,1,80,Kyoto,New Year Tourism,35.0116,135.7681
Japan,2020,2,75,Kyoto,Cultural Tourism,35.0116,135.7681
Japan,2020,3,92,Kyoto,Cherry Blossom,35.0116,135.7681
Japan,2020,4,98,Kyoto,Sakura Peak,35.0116,135.7681
Japan,2020,5,95,Kyoto,Golden Week,35.0116,135.7681
Japan,2020,6,82,Kyoto,Early Summer,35.0116,135.7681
Japan,2020,7,88,Kyoto,Summer Festival,35.0116,135.7681
Japan,2020,8,90,Kyoto,Peak Season,35.0116,135.7681
Japan,2020,9,85,Kyoto,Autumn Travel,35.0116,135.7681
Japan,2020,10,95,Kyoto,Autumn Foliage,35.0116,135.7681
Japan,2020,11,100,Kyoto,Fall Peak,35.0116,135.7681
Japan,2020,12,88,Kyoto,Year End Tourism,35.0116,135.7681
Japan,2020,1,78,Okinawa,Winter Tourism,26.2124,127.6809
Japan,2020,2,75,Okinawa,Beach Tourism,26.2124,127.6809
Japan,2020,3,80,Okinawa,Spring Travel,26.2124,127.6809
Japan,2020,4,85,Okinawa,Holiday Tourism,26.2124,127.6809
Japan,2020,5,90,Okinawa,Golden Week,26.2124,127.6809
Japan,2020,6,88,Okinawa,Beach Season,26.2124,127.6809
Japan,2020,7,95,Okinawa,Summer Peak,26.2124,127.6809
Japan,2020,8,100,Okinawa,Tourism Peak,26.2124,127.6809
Japan,2020,9,90,Okinawa,Autumn Travel,26.2124,127.6809
Japan,2020,10,85,Okinawa,Fall Tourism,26.2124,127.6809
Japan,2020,11,80,Okinawa,Cultural Tourism,26.2124,127.6809
Japan,2020,12,88,Okinawa,Holiday Tourism,26.2124,127.6809
Japan,2020,1,72,Aichi,Winter Tourism,35.1802,136.9066
Japan,2020,2,70,Aichi,Cultural Season,35.1802,136.9066
Japan,2020,3,88,Aichi,Cherry Blossom,35.1802,136.9066
Japan,2020,4,92,Aichi,Sakura Peak,35.1802,136.9066
Japan,2020,5,95,Aichi,Golden Week,35.1802,136.9066
Japan,2020,6,78,Aichi,Early Summer,35.1802,136.9066
Japan,2020,7,85,Aichi,Summer Festival,35.1802,136.9066
Japan,2020,8,88,Aichi,Peak Season,35.1802,136.9066
Japan,2020,9,80,Aichi,Autumn Travel,35.1802,136.9066
Japan,2020,10,90,Aichi,Autumn Foliage,35.1802,136.9066
Japan,2020,11,92,Aichi,Fall Peak,35.1802,136.9066
Japan,2020,12,82,Aichi,Year End Travel,35.1802,136.9066
Japan,2020,1,70,Fukuoka,Winter Tourism,33.5902,130.4017
Japan,2020,2,68,Fukuoka,Cultural Tourism,33.5902,130.4017
Japan,2020,3,85,Fukuoka,Cherry Blossom,33.5902,130.4017
Japan,2020,4,90,Fukuoka,Sakura Peak,33.5902,130.4017
Japan,2020,5,94,Fukuoka,Golden Week,33.5902,130.4017
Japan,2020,6,80,Fukuoka,Early Summer,33.5902,130.4017
Japan,2020,7,88,Fukuoka,Summer Festival,33.5902,130.4017
Japan,2020,8,90,Fukuoka,Peak Season,33.5902,130.4017
Japan,2020,9,82,Fukuoka,Autumn Travel,33.5902,130.4017
Japan,2020,10,90,Fukuoka,Autumn Foliage,33.5902,130.4017
Japan,2020,11,92,Fukuoka,Fall Peak,33.5902,130.4017
Japan,2020,12,80,Fukuoka,Holiday Tourism,33.5902,130.4017
Japan,2020,1,75,Nagano,Winter Tourism,36.6513,138.1810
Japan,2020,2,90,Nagano,Ski Tourism,36.6513,138.1810
Japan,2020,3,80,Nagano,Winter Sports,36.6513,138.1810
Japan,2020,4,85,Nagano,Spring Travel,36.6513,138.1810
Japan,2020,5,90,Nagano,Nature Tourism,36.6513,138.1810
Japan,2020,6,82,Nagano,Early Summer,36.6513,138.1810
Japan,2020,7,88,Nagano,Summer Travel,36.6513,138.1810
Japan,2020,8,90,Nagano,Peak Season,36.6513,138.1810
Japan,2020,9,85,Nagano,Autumn Travel,36.6513,138.1810
Japan,2020,10,95,Nagano,Autumn Foliage,36.6513,138.1810
Japan,2020,11,98,Nagano,Fall Peak,36.6513,138.1810
Japan,2020,12,88,Nagano,Winter Travel,36.6513,138.1810
Japan,2020,1,72,Hiroshima,Winter Tourism,34.3853,132.4553
Japan,2020,2,70,Hiroshima,Cultural Tourism,34.3853,132.4553
Japan,2020,3,88,Hiroshima,Cherry Blossom,34.3853,132.4553
Japan,2020,4,92,Hiroshima,Sakura Peak,34.3853,132.4553
Japan,2020,5,95,Hiroshima,Golden Week,34.3853,132.4553
Japan,2020,6,80,Hiroshima,Early Summer,34.3853,132.4553
Japan,2020,7,88,Hiroshima,Summer Festival,34.3853,132.4553
Japan,2020,8,90,Hiroshima,Peak Season,34.3853,132.4553
Japan,2020,9,82,Hiroshima,Autumn Travel,34.3853,132.4553
Japan,2020,10,90,Hiroshima,Autumn Foliage,34.3853,132.4553
Japan,2020,11,92,Hiroshima,Fall Peak,34.3853,132.4553
Japan,2020,12,82,Hiroshima,Year End Travel,34.3853,132.4553
Japan,2020,1,68,Miyagi,Winter Tourism,38.2682,140.8694
Japan,2020,2,70,Miyagi,Winter Travel,38.2682,140.8694
Japan,2020,3,85,Miyagi,Cherry Blossom,38.2682,140.8694
Japan,2020,4,90,Miyagi,Sakura Peak,38.2682,140.8694
Japan,2020,5,92,Miyagi,Golden Week,38.2682,140.8694
Japan,2020,6,78,Miyagi,Early Summer,38.2682,140.8694
Japan,2020,7,85,Miyagi,Summer Travel,38.2682,140.8694
Japan,2020,8,88,Miyagi,Peak Season,38.2682,140.8694
Japan,2020,9,80,Miyagi,Autumn Travel,38.2682,140.8694
Japan,2020,10,88,Miyagi,Autumn Foliage,38.2682,140.8694
Japan,2020,11,90,Miyagi,Fall Peak,38.2682,140.8694
Japan,2020,12,78,Miyagi,Winter Tourism,38.2682,140.8694
Japan,2020,1,72,Aichi,Winter Tourism,35.1802,136.9066
Japan,2020,2,70,Aichi,Cultural Season,35.1802,136.9066
Japan,2020,3,88,Aichi,Cherry Blossom,35.1802,136.9066
Japan,2020,4,92,Aichi,Sakura Peak,35.1802,136.9066
Japan,2020,5,95,Aichi,Golden Week,35.1802,136.9066
Japan,2020,6,78,Aichi,Early Summer,35.1802,136.9066
Japan,2020,7,85,Aichi,Summer Festival,35.1802,136.9066
Japan,2020,8,88,Aichi,Peak Season,35.1802,136.9066
Japan,2020,9,80,Aichi,Autumn Travel,35.1802,136.9066
Japan,2020,10,90,Aichi,Autumn Foliage,35.1802,136.9066
Japan,2020,11,92,Aichi,Fall Peak,35.1802,136.9066
Japan,2020,12,82,Aichi,Year End Travel,35.1802,136.9066
Japan,2020,1,70,Fukuoka,Winter Tourism,33.5902,130.4017
Japan,2020,2,68,Fukuoka,Cultural Tourism,33.5902,130.4017
Japan,2020,3,85,Fukuoka,Cherry Blossom,33.5902,130.4017
Japan,2020,4,90,Fukuoka,Sakura Peak,33.5902,130.4017
Japan,2020,5,94,Fukuoka,Golden Week,33.5902,130.4017
Japan,2020,6,80,Fukuoka,Early Summer,33.5902,130.4017
Japan,2020,7,88,Fukuoka,Summer Festival,33.5902,130.4017
Japan,2020,8,90,Fukuoka,Peak Season,33.5902,130.4017
Japan,2020,9,82,Fukuoka,Autumn Travel,33.5902,130.4017
Japan,2020,10,90,Fukuoka,Autumn Foliage,33.5902,130.4017
Japan,2020,11,92,Fukuoka,Fall Peak,33.5902,130.4017
Japan,2020,12,80,Fukuoka,Holiday Tourism,33.5902,130.4017
Japan,2020,1,75,Nagano,Winter Tourism,36.6513,138.1810
Japan,2020,2,90,Nagano,Ski Tourism,36.6513,138.1810
Japan,2020,3,80,Nagano,Winter Sports,36.6513,138.1810
Japan,2020,4,85,Nagano,Spring Travel,36.6513,138.1810
Japan,2020,5,90,Nagano,Nature Tourism,36.6513,138.1810
Japan,2020,6,82,Nagano,Early Summer,36.6513,138.1810
Japan,2020,7,88,Nagano,Summer Travel,36.6513,138.1810
Japan,2020,8,90,Nagano,Peak Season,36.6513,138.1810
Japan,2020,9,85,Nagano,Autumn Travel,36.6513,138.1810
Japan,2020,10,95,Nagano,Autumn Foliage,36.6513,138.1810
Japan,2020,11,98,Nagano,Fall Peak,36.6513,138.1810
Japan,2020,12,88,Nagano,Winter Travel,36.6513,138.1810
Japan,2020,1,72,Hiroshima,Winter Tourism,34.3853,132.4553
Japan,2020,2,70,Hiroshima,Cultural Tourism,34.3853,132.4553
Japan,2020,3,88,Hiroshima,Cherry Blossom,34.3853,132.4553
Japan,2020,4,92,Hiroshima,Sakura Peak,34.3853,132.4553
Japan,2020,5,95,Hiroshima,Golden Week,34.3853,132.4553
Japan,2020,6,80,Hiroshima,Early Summer,34.3853,132.4553
Japan,2020,7,88,Hiroshima,Summer Festival,34.3853,132.4553
Japan,2020,8,90,Hiroshima,Peak Season,34.3853,132.4553
Japan,2020,9,82,Hiroshima,Autumn Travel,34.3853,132.4553
Japan,2020,10,90,Hiroshima,Autumn Foliage,34.3853,132.4553
Japan,2020,11,92,Hiroshima,Fall Peak,34.3853,132.4553
Japan,2020,12,82,Hiroshima,Year End Travel,34.3853,132.4553
Japan,2020,1,68,Miyagi,Winter Tourism,38.2682,140.8694
Japan,2020,2,70,Miyagi,Winter Travel,38.2682,140.8694
Japan,2020,3,85,Miyagi,Cherry Blossom,38.2682,140.8694
Japan,2020,4,90,Miyagi,Sakura Peak,38.2682,140.8694
Japan,2020,5,92,Miyagi,Golden Week,38.2682,140.8694
Japan,2020,6,78,Miyagi,Early Summer,38.2682,140.8694
Japan,2020,7,85,Miyagi,Summer Travel,38.2682,140.8694
Japan,2020,8,88,Miyagi,Peak Season,38.2682,140.8694
Japan,2020,9,80,Miyagi,Autumn Travel,38.2682,140.8694
Japan,2020,10,88,Miyagi,Autumn Foliage,38.2682,140.8694
Japan,2020,11,90,Miyagi,Fall Peak,38.2682,140.8694
Japan,2020,12,78,Miyagi,Winter Tourism,38.2682,140.8694
Japan,2021,1,75,Tokyo,New Year Tourism,35.6762,139.6503
Japan,2021,2,70,Tokyo,Winter Tourism,35.6762,139.6503
Japan,2021,3,90,Tokyo,Cherry Blossom,35.6762,139.6503
Japan,2021,4,95,Tokyo,Sakura Peak,35.6762,139.6503
Japan,2021,5,98,Tokyo,Golden Week,35.6762,139.6503
Japan,2021,6,80,Tokyo,Early Summer,35.6762,139.6503
Japan,2021,7,88,Tokyo,Summer Festival,35.6762,139.6503
Japan,2021,8,90,Tokyo,Peak Season,35.6762,139.6503
Japan,2021,9,82,Tokyo,Autumn Start,35.6762,139.6503
Japan,2021,10,92,Tokyo,Autumn Foliage,35.6762,139.6503
Japan,2021,11,95,Tokyo,Fall Peak,35.6762,139.6503
Japan,2021,12,85,Tokyo,Year End Travel,35.6762,139.6503
Japan,2021,1,85,Hokkaido,Winter Tourism,43.2203,142.8635
Japan,2021,2,90,Hokkaido,Snow Festival,43.2203,142.8635
Japan,2021,3,80,Hokkaido,Winter Sports,43.2203,142.8635
Japan,2021,4,70,Hokkaido,Spring Start,43.2203,142.8635
Japan,2021,5,75,Hokkaido,Flower Season,43.2203,142.8635
Japan,2021,6,80,Hokkaido,Early Summer,43.2203,142.8635
Japan,2021,7,90,Hokkaido,Summer Tourism,43.2203,142.8635
Japan,2021,8,95,Hokkaido,Peak Season,43.2203,142.8635
Japan,2021,9,85,Hokkaido,Autumn Travel,43.2203,142.8635
Japan,2021,10,90,Hokkaido,Fall Tourism,43.2203,142.8635
Japan,2021,11,80,Hokkaido,Off Season,43.2203,142.8635
Japan,2021,12,88,Hokkaido,Winter Travel,43.2203,142.8635
Japan,2021,1,78,Osaka,New Year Tourism,34.6937,135.5023
Japan,2021,2,72,Osaka,Winter Tourism,34.6937,135.5023
Japan,2021,3,88,Osaka,Cherry Blossom,34.6937,135.5023
Japan,2021,4,92,Osaka,Sakura Peak,34.6937,135.5023
Japan,2021,5,97,Osaka,Golden Week,34.6937,135.5023
Japan,2021,6,80,Osaka,Early Summer,34.6937,135.5023
Japan,2021,7,90,Osaka,Summer Festival,34.6937,135.5023
Japan,2021,8,92,Osaka,Peak Season,34.6937,135.5023
Japan,2021,9,85,Osaka,Autumn Travel,34.6937,135.5023
Japan,2021,10,92,Osaka,Autumn Foliage,34.6937,135.5023
Japan,2021,11,94,Osaka,Fall Peak,34.6937,135.5023
Japan,2021,12,85,Osaka,Year End Travel,34.6937,135.5023
Japan,2021,1,80,Kyoto,New Year Tourism,35.0116,135.7681
Japan,2021,2,75,Kyoto,Cultural Tourism,35.0116,135.7681
Japan,2021,3,92,Kyoto,Cherry Blossom,35.0116,135.7681
Japan,2021,4,98,Kyoto,Sakura Peak,35.0116,135.7681
Japan,2021,5,95,Kyoto,Golden Week,35.0116,135.7681
Japan,2021,6,82,Kyoto,Early Summer,35.0116,135.7681
Japan,2021,7,88,Kyoto,Summer Festival,35.0116,135.7681
Japan,2021,8,90,Kyoto,Peak Season,35.0116,135.7681
Japan,2021,9,85,Kyoto,Autumn Travel,35.0116,135.7681
